yahoo_symbol,fund_name,Years,CAGR_Yield,Trend_Slope,Trend_R_Squared,Consistency_CV,Max_Consecutive_Increases,Avg_YoY_Growth,Recent_Trend_Slope
0P00017TOX.BO,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,10,,-0.05066666666666674,0.002396629148043911,62.953938619834005,3,52.493930043951565,-3.2599999999999993
0P00017TOY.BO,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,10,,-0.02945454545454549,0.0008882645509336003,58.67353707796339,3,49.33287994396908,-3.4
0P00017WUF.BO,Sundaram Arbitrage Fund (Formerly Known as Prinicpal Arbitrage Fund) - Direct Plan - Growth,10,,0.0,,,0,,0.0
0P00017WUI.BO,Sundaram Arbitrage Fund (Formerly Known as Principal Arbitrage Fund)- Regular Plan - Monthly Income Distribution CUM Capital Withdrawal,10,,-0.19454545454545458,0.3102585587353138,187.16359887077095,1,,0.0
0P00017WUJ.BO,Sundaram Arbitrage Fund (Formerly Know as Principal Arbitrage Fund) - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00017WUK.BO,Sundaram Arbitrage Fund( Formerly Known as Principal Arbitrage Fund) - Direct Plan- Monthly Income Distribution CUM Capital Withdrawal,10,,-0.2030909090909091,0.3011154426016102,182.34018402620003,1,,0.0
0P00017XDY.BO,BANDHAN Corporate Bond Fund - Regular Monthly IDCW,10,-1.070339836203693,0.076,0.0074763528100493006,52.7941863426341,3,69.30878122558983,-3.54
0P00017ZJ7.BO,UTI Medium to Long Duration Fund - Direct Plan - Annual IDCW,10,,0.0038181818181818343,2.2156442875038294e-05,89.85268182916998,1,,-1.995
0P00017ZJ8.BO,HSBC Dynamic Bond Fund - Regular Annual IDCW,10,,-0.026060606060606124,0.0010894300585077615,41.054251535162756,2,-4.083806294215654,-3.9599999999999995
0P000180KB.BO,Bandhan Gilt Fund with 10 year constant duration Fund - Regular Plan - Periodic IDCW,10,,-0.9026666666666667,0.11403306932976853,234.3662545149794,1,,0.0
0P0001839G.BO,BANDHAN Corporate Bond Fund - Direct Monthly IDCW,10,-0.16949477432086635,0.08993939393939401,0.01007664350351311,51.53122254206376,3,70.44989600199241,-3.6699999999999995
0P000184G1.BO,Groww Short Term Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,,,,3,,-2.8449999999999998
0P000184G2.BO,UTI Banking & PSU Fund - Regular Plan - Half-Yearly IDCW,10,,-0.31387878787878787,0.35444049554833773,145.18874963291321,1,,0.0
0P00018BH8.BO,Mahindra Manulife Liquid Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00018BHB.BO,Mahindra Manulife Liquid Fund - Direct Plan -Growth,10,,0.0,,,0,,0.0
0P00018BOR.BO,Axis Equity Savings Fund - Regular Plan - Regular IDCW,10,,0.41375757575757566,0.08561795979934904,65.94475991177366,3,,-4.335
0P00018C3P.BO,UTI Ultra Short Duration Fund - Direct Plan - Annual IDCW,10,,-0.45818181818181813,0.5582353069415131,118.5324785226379,1,,0.0
0P00018DD7.BO,BANDHAN Corporate Bond Fund - Direct Annual IDCW,10,,-0.17878787878787875,0.030476296056976278,53.13587941600703,2,9.915260769195376,-3.8149999999999995
0P00018G9K.BO,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN  GROWTH,10,,0.0,,,0,,0.0
0P00018G9L.BO,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN IDCW,10,-19.98246310056463,-0.19945454545454544,0.07677665262039998,152.13770790195966,1,,0.39
0P00018G9M.BO,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN GROWTH,10,,0.0,,,0,,0.0
0P00018G9N.BO,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN IDCW,10,-20.05104933047901,-0.2139393939393939,0.05942139982586493,157.9477374546297,1,,0.385
0P00018IPZ.BO,NIPPON INDIA AGGRESSIVE HYBRID FUND - MONTHLY IDCW Option,10,,0.23496969696969702,0.052342509518787265,105.61865313985007,2,,-3.0399999999999996
0P00018IQ0.BO,NIPPON INDIA AGGRESSIVE HYBRID FUND - DIRECT Plan - MONTHLY IDCW Option,10,,0.1935757575757576,0.04237380740391615,104.2063538936819,2,,-2.775
0P00018JEE.BO,UTI Banking & PSU Fund - Regular Plan - Flexi IDCW,10,,-0.42454545454545467,0.4530008949140288,157.40782428206037,1,,0.0
0P00018LBR.BO,UTI Liquid Fund - Regular Plan - Fortnightly IDCW,10,,0.32078787878787873,0.14751042410070475,63.65132239069504,3,inf,-3.395
0P00018LD2.BO,PGIM India Aggressive Hybrid Equity Fund-Direct Plan-Monthly Dividend Option,10,-2.575579982370213,-0.040303030303030285,0.001239210354677793,45.73017567751681,2,100.5393787699755,-4.18
0P00018O3E.BO,Axis Equity Savings Fund - Direct Plan - Regular IDCW,10,,0.43181818181818193,0.08423592555354904,66.72062234938207,5,,-4.355
0P00018Q6L.BO,PGIM India Aggressive Hybrid Equity Fund-Monthly Dividend Option,10,-2.190463188474856,0.006060606060606061,2.935548230305923e-05,46.122724121385225,2,102.04783508262936,-4.18
0P00018S37.BO,Motilal Oswal Balanced Advantage Fund Regular - Quarterly IDCW Payout/Reinvestment,10,,0.23648484848484846,0.047256296824787124,75.43803330871421,3,inf,-3.2949999999999995
0P00018S38.BO,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option,10,,0.4116969696969696,0.17754704653340353,76.95062564448774,2,,-2.88
0P00018S39.BO,Motilal Oswal Balanced Advantage Fund  (MOFDYNAMIC) - Direct Plan - Growth Option,10,,0.0,,,0,,0.0
0P00018S3A.BO,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,10,,0.05745454545454548,0.002657455441350437,66.74814448204158,3,inf,-3.31
0P00018S3B.BO,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,10,,0.23460606060606065,0.0744002098409264,57.60007844929665,3,19.554213985094528,-2.89
0P00018S3C.BO,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,10,,0.0,,,0,,0.0
0P00018S3H.BO,UTI Money Market Fund - Direct Plan - Annual IDCW,10,,0.0,,,0,,0.0
0P00018T8P.BO,UTI Money Market Fund - Direct Plan - Half-Yearly IDCW,10,,,,,0,,0.0
0P00018T8Q.BO,UTI Liquid Fund - Direct Plan - Quarterly IDCW,10,,0.0,,,0,,0.0
0P00018X6U.BO,Mahindra Manulife ELSS Tax Saver Fund- Direct Plan - IDCW,10,,0.4197575757575759,0.11405883055632601,87.0717359996575,2,,-2.415
0P00018X6V.BO,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,10,,0.0,,,0,,0.0
0P00018X6W.BO,Mahindra Manulife ELSS Tax Saver Fund - Regular Plan - IDCW,10,,0.5310909090909092,0.1385052201427589,86.49202438929913,2,,-2.905
0P00018X6X.BO,Mahindra Manulife ELSS Tax Saver Fund- Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00018Y8M.BO,UTI Medium Duration Fund - Regular Plan - Flexi IDCW,10,,-0.343030303030303,0.4669714584110633,112.46729958187754,2,,0.0
0P0001965H.BO,UTI Banking & PSU Fund - Regular Plan - Annual IDCW,10,,-0.18872727272727274,0.0581502101683909,87.60509035788307,1,,-2.015
0P000197TJ.BO,UTI Banking & PSU Fund - Direct Plan - Annual IDCW,10,,-0.1903636363636364,0.06031909209048142,87.6150883848295,1,,-1.9799999999999998
0P000199K0.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Regular Plan - Growth,10,,0.0,,,0,,0.0
0P000199K1.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),10,,-0.11545454545454545,0.025674349767258912,204.30492598730962,1,,0.0
0P000199K2.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Direct Plan - Growth,10,,0.0,,,0,,0.0
0P000199K3.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),10,,-0.11527272727272728,0.02687648967994755,204.00089626511874,1,,0.0
0P00019BMX.BO,BARODA BNP PARIBAS ARBITRAGE FUND- REGULAR PLAN- GROWTH OPTION,10,,0.0,,,0,,0.0
0P00019BMY.BO,BARODA BNP PARIBAS ARBITRAGE FUND-REGULAR PLAN- ADHOC IDCW OPTION,10,,0.1425454545454546,0.019508831052030075,81.24529028639617,2,inf,-3.715
0P00019BN2.BO,BARODA BNP PARIBAS ARBITRAGE FUND -DIRECT PLAN - ADHOC IDCW OPTION,10,,0.13478787878787882,0.01735010895172029,80.52557698921768,2,inf,-3.745
0P00019BN3.BO,BARODA BNP PARIBAS ARBITRAGE FUND-DIRECT PLAN-GROWTH OPTION,10,,0.0,,,0,,0.0
0P00019BN4.BO,Bandhan Aggressive Hybrid Fund-Regular Plan IDCW,10,,0.6967272727272729,0.4612364004241486,110.52686531095499,5,,-2.81
0P00019BN5.BO,Bandhan Aggressive Hybrid Fund-Regular Plan Growth,10,,0.0,,,0,,0.0
0P00019BN6.BO,Bandhan Aggressive Hybrid Fund-Direct Plan IDCW,10,,0.6976363636363637,0.46096381924541924,110.33133623674887,5,,-2.8099999999999996
0P00019BN7.BO,Bandhan Aggressive Hybrid Fund-Direct Plan Growth,10,,0.0,,,0,,0.0
0P00019GCF.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Direct Plan - Growth,10,,0.0,,,0,,0.0
0P00019GCG.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),10,,0.10690909090909093,0.030303030303030307,300.0,1,,0.0
0P00019GCH.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00019GCI.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),10,,0.10927272727272729,0.030303030303030307,300.00000000000006,1,,0.0
0P00019J55.BO,Mahindra Manulife Equity Savings Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00019J56.BO,Mahindra Manulife Equity Savings Fund -Regular Plan -Quarterly IDCW,10,,0.12024242424242433,0.009564733032810318,103.74298030037782,4,,-1.855
0P00019J57.BO,Mahindra Manulife Equity Savings Fund - Direct Plan -Growth,10,,0.0,,,0,,0.0
0P00019J58.BO,Mahindra Manulife Equity Savings Fund -Direct Plan -Quarterly IDCW,10,,0.08806060606060605,0.006558199565441605,103.52399429329327,4,,-1.5499999999999998
0P00019JDI.BO,SBI Long Term Advantage Fund - Series IV - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00019JDJ.BO,SBI Long Term Advantage Fund - Series IV - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),10,,-0.8738181818181818,0.2727272727272727,300.00000000000006,0,,0.0
0P00019JDK.BO,SBI Long Term Advantage Fund - Series IV - Direct Plan - Growth,10,,0.0,,,0,,0.0
0P00019JDL.BO,SBI Long Term Advantage Fund - Series IV - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),10,,-0.865090909090909,0.2727272727272727,300.00000000000006,0,,0.0
0P00019JTZ.BO,LIC MF Mid Cap Fund-Regular Plan-Growth,10,,0.0,,,0,,0.0
0P00019JU0.BO,LIC MF Mid Cap Fund-Regular Plan-IDCW,10,,0.0,,,0,,0.0
0P00019JU1.BO,LIC MF Mid Cap Fund-Direct Plan-Growth,10,,0.0,,,0,,0.0
0P00019JU2.BO,LIC MF Mid Cap Fund-Direct Plan-IDCW,10,,0.0,,,0,,0.0
0P00019K94.BO,UTI Liquid Fund - Direct Plan - Half-Yearly IDCW,10,,0.0,,,0,,0.0
0P00019ONI.BO,CANARA ROBECO ULTRA SHORT TERM FUND- REGULAR PLAN - IDCW (Payout),10,,0.0,,,0,,0.0
0P00019PNE.BO,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,16.158552687736695,0.22006060606060612,0.08199546437029932,52.493842508391474,3,270.9715640759298,-3.1599999999999997
0P00019R0X.BO,Mahindra Manulife Low Duration Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00019R0Z.BO,Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW,10,,0.29533333333333345,0.13491127995287858,57.23632895966551,3,inf,-3.0899999999999994
0P00019R11.BO,Mahindra Manulife Low Duration Fund - Direct Plan -Growth,10,,0.0,,,0,,0.0
0P00019R13.BO,Mahindra Manulife Low Duration Fund - Direct Plan - Monthly IDCW,10,,0.4365454545454547,0.19345597556806635,65.701565864919,3,,-3.455
0P00019R15.BO,BANDHAN Credit Risk Fund - Regular Plan Growth,10,,0.0,,,0,,0.0
0P00019R16.BO,BANDHAN Credit Risk Fund - Regular Plan Half Yearly IDCW,10,,0.04066666666666664,0.0034497042791554163,50.28380443946626,3,26.589787412256342,-3.165
0P00019R17.BO,BANDHAN Credit Risk Fund - Regular Plan Quarterly IDCW,10,,0.028787878787878782,0.0017778497453981262,54.54943014154728,3,45.83416748916535,-2.94
0P00019R18.BO,BANDHAN Credit Risk Fund - Regular Plan Annual IDCW,10,,-0.16054545454545452,0.06030895918200806,40.51206055494999,3,-4.519134777897452,-3.345
0P00019R19.BO,BANDHAN Credit Risk Fund - Regular Plan Periodic IDCW,10,,-0.5373939393939394,0.12549475025358142,212.02893552239465,1,,0.0
0P00019R1A.BO,BANDHAN Credit Risk Fund-Direct Plan-Growth,10,,0.0,,,0,,0.0
0P00019R1C.BO,BANDHAN Credit Risk Fund-Direct Plan-Quarterly IDCW,10,,0.0596363636363636,0.006285316835259458,52.594957214178194,3,36.12013304993555,-3.4
0P00019R1D.BO,BANDHAN Credit Risk Fund-Direct Plan-Annual IDCW,10,,-0.17975757575757575,0.05898054093683815,39.19585300008596,3,-5.463684510919651,-3.845
0P00019R1E.BO,BANDHAN Credit Risk Fund-Direct Plan-Periodic IDCW,10,,-0.6300000000000002,0.1250371883893639,213.13548615578998,1,,0.0
0P00019VFI.BO,Mirae Asset Dynamic Bond Fund-Regular Plan Growth,10,,0.0,,,0,,0.0
0P00019VFJ.BO,Mirae Asset Dynamic Bond Fund Regular IDCW,10,,0.0,,,0,,0.0
0P00019VFK.BO,Mirae Asset Dynamic Bond Fund -Direct Plan -Growth,10,,0.0,,,0,,0.0
0P00019VFL.BO,Mirae Asset Dynamic Bond Fund Direct IDCW,10,,0.0,,,0,,0.0
0P00019W5V.BO,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019W5W.BO,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019W5X.BO,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019W5Y.BO,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019W5Z.BO,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019W60.BO,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019WGY.BO,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019WGZ.BO,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019WH7.BO,UTI Liquid Fund - Direct Plan - Fortnightly IDCW,10,,0.324848484848485,0.15671366658421232,61.73315311681492,3,inf,-3.275
0P00019WZ1.BO,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019WZA.BO,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment),10,,0.0,,,0,,0.0
0P00019ZBP.BO,Baroda BNP Paribas Aggressive Hybrid Fund- REGULAT PLAN -GROWTH OPTION,10,,0.0,,,0,,0.0
0P00019ZBQ.BO,Baroda BNP Paribas Aggressive Hybrid Fund- REGULAR PLAN- IDCW OPTION,10,-1.1638466884251852,0.7112121212121213,0.2256512842792167,87.7092355716769,2,inf,-4.370000000000001
0P00019ZBR.BO,Baroda BNP Paribas Aggressive Hybrid Fund- DIRECT PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00019ZBS.BO,Baroda BNP Paribas Aggressive Hybrid Fund -DIRECT PLAN- IDCW OPTION,10,-8.069398614777867,0.6714545454545456,0.2121345508689226,85.26444192804378,2,inf,-4.37
0P0001A1B6.BO,360 ONE LIQUID FUND DIRECT PLAN  WEEKLY DIVIDEND,10,,,,,3,,-2.93
0P0001A1T9.BO,UTI Ultra Short Duration Fund - Direct Plan - Fortnightly IDCW,10,,,,,3,,-3.575
0P0001A36O.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Direct Plan - Growth,10,,0.0,,,0,,0.0
0P0001A36P.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),10,,0.10563636363636361,0.030303030303030297,299.99999999999994,1,,0.0
0P0001A36Q.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Regular Plan - Growth,10,,0.0,,,0,,0.0
0P0001A36R.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),10,,0.10836363636363637,0.030303030303030307,300.0,1,,0.0
0P0001A3EY.BO,Quantum Dynamic Bond Fund - Regular Plan Growth Option,10,,0.0,,,0,,0.0
0P0001A3EZ.BO,Quantum Dynamic Bond Fund - Regular Plan Monthly IDCW,10,,0.12939393939393942,0.01867254851586478,57.1990202464325,3,inf,-3.6699999999999995
0P0001A3F0.BO,Quantum Diversified Equity All Cap Active FOF - Regular Plan IDCW,10,,0.0,,,0,,0.0
0P0001A3F1.BO,Quantum Diversified Equity All Cap Active FOF - Regular Plan Growth Option,10,,0.0,,,0,,0.0
0P0001A3F2.BO,Quantum Gold Savings Fund - Regular Plan Growth Option,10,,0.0,,,0,,0.0
0P0001A3F4.BO,Quantum Liquid Fund - Regular Plan Growth Option,10,,0.0,,,0,,0.0
0P0001A3F5.BO,Quantum Liquid Fund - Regular Plan Monthly IDCW,10,5.489518020405093,0.22066666666666676,0.08801605418741051,53.691906145152345,3,132.48169531384735,-3.0649999999999995
0P0001A3F6.BO,Quantum Value Fund - Regular Plan IDCW,10,,0.0,,,0,,0.0
0P0001A3F7.BO,Quantum Value Fund - Regular Plan Growth Option,10,,0.0,,,0,,0.0
0P0001A3F8.BO,Quantum Multi Asset Active FOF - Regular Plan Growth Option,10,,0.0,,,0,,0.0
0P0001A3F9.BO,Quantum ELSS Tax Saver Fund - Regular Plan IDCW,10,,0.0,,,0,,0.0
0P0001A3FA.BO,Quantum ELSS Tax Saver Fund - Regular Plan Growth Option,10,,0.0,,,0,,0.0
0P0001A53H.BO,HSBC Low Duration Fund - Direct Annual IDCW,10,,0.10581818181818191,0.013829721039137443,44.22525565862501,4,-1.4870366502736942,-4.37
0P0001A98N.BO,Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW,10,,0.03751515151515155,0.0008749301106414027,117.32360337926666,2,,-1.82
0P0001A98O.BO,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,10,,0.0,,,0,,0.0
0P0001A98P.BO,Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW,10,,0.34218181818181825,0.06190684298878252,95.23044802657384,2,,-2.16
0P0001A98Q.BO,Mahindra Manulife Multi Cap Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P0001ABM7.BO,Union Largecap Fund - Regular Plan - IDCW Option,10,,0.0,,,0,,0.0
0P0001ABM8.BO,Union Largecap Fund - Regular Plan - Growth Option,10,,0.0,,,0,,0.0
0P0001ABM9.BO,Union Largecap Fund - Direct Plan - IDCW Option,10,,0.0,,,0,,0.0
0P0001ABMA.BO,Union Largecap Fund - Direct Plan - Growth Option,10,,0.0,,,0,,0.0
0P0001ABQ1.BO,Baroda BNP Paribas Short Duration Fund - Regular Plan - Quarterly IDCW,10,,0.10236363636363628,0.01929804854512271,49.27797060941377,3,26.639527493613286,-3.59
0P0001ACDY.BO,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment.,10,,0.0,,,0,,0.0
0P0001ACL2.BO,Baroda BNP Paribas Short Duration Fund - Direct Plan - Quarterly IDCW,10,,0.10654545454545455,0.020592663025748692,49.52581361350353,3,26.911174084056125,-3.6099999999999994
0P0001AEZS.BO,BARODA BNP PARIBAS ARBITRAGE FUND REGULAR PLAN MONTHLY IDCW Option,10,10.216265995199514,0.13345454545454544,0.02698712526842393,63.09793195346762,2,369.7864469601123,-3.23
0P0001AEZT.BO,BARODA BNP PARIBAS ARBITRAGE FUND DIRECT PLAN MONTHLY IDCW Option,10,1.064629270751083,0.15527272727272728,0.040252633592982485,54.21770730897575,2,114.3713035383928,-3.05
0P0001AEZU.BO,BARODA BNP PARIBAS ARBITRAGE FUND DIRECT PLAN QUARTERLY IDCW Option,10,,0.11642424242424239,0.016546272595346103,68.03670454362248,2,inf,-3.505
0P0001AEZV.BO,BARODA BNP PARIBAS ARBITRAGE FUND REGULAR PLAN QUARTERLY IDCW Option,10,,0.053696969696969694,0.004041492760604453,72.9429972212318,2,inf,-3.565
0P0001AFGH.BO,HSBC Dynamic Bond Fund - Direct Annual IDCW,10,,0.03351515151515149,0.0016446020326220361,42.140336457723954,2,-2.0588699063704863,-3.93
0P0001AG9U.BO,UTI Banking & PSU Fund - Direct Plan - Half-Yearly IDCW,10,,-0.3235757575757576,0.3701786018981017,143.9732842222649,1,,0.0
0P0001AGI2.BO,BANDHAN Corporate Bond Fund - Regular Annual IDCW,10,,-0.16587878787878788,0.02739844382910096,54.50529715596259,2,11.22616815911815,-3.655
0P0001AJYO.BO,UTI Credit Risk Fund - Direct Plan - Half-Yearly IDCW,10,,-0.22163636363636363,0.46661173524772703,201.28396130693025,1,,0.0
0P0001AKRK.BO,Bandhan Multi-Asset Passive FOF - Direct Plan - IDCW,10,,0.6014545454545456,0.2705530308167433,84.85604040603567,4,inf,-3.14
0P0001AKSY.BO,LIC MF Small Cap Fund-Regular Plan-Growth,10,,0.0,,,0,,0.0
0P0001AKSZ.BO,LIC MF Small Cap Fund-Regular Plan-IDCW,10,,0.0,,,0,,0.0
0P0001AKT0.BO,LIC MF Small Cap Fund-Direct Plan-Growth,10,,0.0,,,0,,0.0
0P0001AKT1.BO,LIC MF Small Cap Fund-Direct Plan-IDCW,10,,0.0,,,0,,0.0
0P0001ANRV.BO,Axis Corporate Bond Fund - Regular Plan Growth,10,,0.0,,,0,,0.0
0P0001ANRY.BO,Axis Corporate Bond Fund - Regular Plan - Daily IDCW,10,-4.564785789715609,0.09478787878787887,0.011905798632310097,53.24737811247072,3,85.22607181226456,-3.3549999999999995
0P0001ANS0.BO,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,10,9.428738051226905,0.14503030303030306,0.024490185096170878,55.62983256490826,2,324.5100634511367,-3.5949999999999998
0P0001ANS1.BO,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,10,-0.6851465803297763,0.11600000000000003,0.015422137460573616,55.04617592385542,2,127.99684826915093,-3.6199999999999997
0P0001ANS2.BO,Axis Corporate Bond Fund - Regular Plan - Regular IDCW,10,,0.1784848484848485,0.01580662240092506,153.69917623022724,2,,0.0
0P0001ANS4.BO,Axis Corporate Bond Fund - Direct Plan Growth,10,,0.0,,,0,,0.0
0P0001ANS6.BO,Axis Corporate Bond Fund - Direct Plan - Daily IDCW,10,-3.551215055594592,0.09236363636363645,0.009789378745595136,51.743168907026856,3,85.45942120799909,-3.5849999999999995
0P0001ANS7.BO,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,10,10.029455183886071,0.16096969696969704,0.028208711231684364,53.12293599531509,2,328.411442162131,-3.8550000000000004
0P0001ANS8.BO,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,10,0.3976561467030848,0.11733333333333343,0.013666137405452135,53.60492511480219,2,125.8770746658981,-3.865
0P0001ANS9.BO,Axis Corporate Bond Fund - Direct Plan - Regular IDCW,10,,0.16884848484848483,0.015475932071976227,153.60456295670593,2,,0.0
0P0001B53M.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Regular Plan - Growth,10,,0.0,,,0,,0.0
0P0001B53O.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),10,,0.07345454545454545,0.030303030303030297,299.99999999999994,1,,0.0
0P0001B53Q.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Direct Plan - Growth,10,,0.0,,,0,,0.0
0P0001B53S.BO,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),10,,0.07018181818181819,0.030303030303030307,299.99999999999994,1,,0.0
0P0001B6NZ.BO,Edelweiss Arbitrage Fund - Monthly  Regular Plan - IDCW Option,10,,-0.5490909090909091,0.3522712724149805,180.2748447292,2,,0.0
0P0001B82V.BO,Edelweiss Arbitrage Fund - Monthly  Direct Plan - IDCW Option,10,,-0.5344848484848486,0.3548141757291459,179.85217777641748,2,,0.0
0P0001B9WJ.BO,PGIM India Liquid Fund - Monthly Dividend,10,10.717317888991108,0.16878787878787876,0.07384349386429873,52.028897832097556,2,119.14307596470793,-2.6500000000000004
0P0001B9WL.BO,PGIM India Liquid Fund - Weekly Dividend,10,11.041545234235794,0.20272727272727276,0.06935266476435381,51.36111224474511,3,178.18586999584045,-3.1449999999999996
0P0001BA1D.BO,Edelweiss Banking and PSU Debt Fund - Regular Plan Weekly - IDCW Option,10,-6.5130585065506725,-0.6719393939393941,0.08379346294897268,98.67294472762109,2,144.8109895521085,-1.8350000000000002
0P0001BA1F.BO,Edelweiss Banking and PSU Debt Fund - Direct Plan weekly - IDCW Option,10,,-0.43854545454545446,0.0291471680388104,118.08708034982641,1,,-1.9
0P0001BA24.BO,Edelweiss Government Securities Fund - Regular Plan Weekly - IDCW Option,10,,0.18800000000000003,0.025401589877415733,79.64470134322316,2,,-4.065
0P0001BAEE.BO,ICICI Prudential Liquid Fund - Direct Plan - Weekly IDCW,10,,0.1330909090909091,0.02748852148270076,56.07206743158463,2,256.68263421556185,-3.4499999999999997
0P0001BAEN.BO,ICICI Prudential Liquid Fund - Weekly IDCW,10,,0.12284848484848489,0.02507932569459101,55.4949291663252,3,268.3363227756307,-3.41
